,date,SBID,obs_freq,project,flux_int,flux_int_err,local_rms,forced_flux_int_I,forced_flux_int_I_err,stokes_I_fits,forced_flux_int_V,forced_flux_int_V_err,stokes_V_fits,psf_bmin,psf_bmaj,psf_bpa
96,2025-09-14 13:52:05.400,76845,887.491,GSP,3.6089999675750732,0.5090000033378601,0.3059999942779541,3.2868166453500613,0.557903098367968,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653034-imagecube-523748.fits,-0.11677945204225262,0.2565528542110394,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653272-imagecube-523776.fits,0.00525,0.0035,-84.9
135,2025-09-15 15:45:14.400,76903,887.491,GSP,13.946999549865723,0.7519999742507935,0.4180000126361847,12.191852715474763,1.2176778995935158,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653035-imagecube-525630.fits,-0.2125977168034396,0.41489858426028325,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653273-imagecube-525658.fits,0.011,0.00330555555555556,-66.65
39,2025-09-18 14:42:40.700,76973,887.491,GSP,13.359999656677246,0.4819999933242798,0.2770000100135803,13.120711982781451,0.7258930134321221,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653036-imagecube-525666.fits,-0.25985372905982673,0.3173930924041185,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653274-imagecube-525694.fits,0.00705555555555555,0.00341666666666667,-71.32
79,2025-09-19 10:06:15.600,76982,887.491,GSP,21.097000122070312,0.41600000858306885,0.24300000071525574,19.368152815212778,0.4259606782607808,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653037-imagecube-525836.fits,0.7187225238471853,0.245747569167117,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653275-imagecube-525864.fits,0.00375,0.00341666666666667,40.96
5,2025-09-21 07:52:49.000,77009,943.491,GSP,,,0.24234951538786506,0.09000207253158872,0.434667943272265,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653038-imagecube-526801.fits,0.03589002194017616,0.24062286949772976,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653276-imagecube-526829.fits,0.00480555555555556,0.00311111111111111,74.15
75,2025-09-21 13:44:22.300,77017,887.491,GSP,14.26099967956543,0.6880000233650208,0.4050000011920929,13.813896297553159,0.7545205692157313,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653039-imagecube-526121.fits,-0.39980003914320045,0.34239536466084586,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653277-imagecube-526149.fits,0.00561111111111111,0.00347222222222222,-81.22
82,2025-09-22 10:11:33.200,77046,943.491,GSP,,,0.18957089993794515,-0.2009983249450868,0.33831974218550137,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653040-imagecube-526736.fits,-0.04300418499594971,0.2295952366248483,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653278-imagecube-526764.fits,0.00352777777777778,0.00291666666666667,66.43
72,2025-09-25 08:00:05.500,77135,887.491,GSP,11.529999732971191,0.5109999775886536,0.29499998688697815,10.585015742607503,0.5013295393672901,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653061-imagecube-527331.fits,-0.5325558169335588,0.308831083080438,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653279-imagecube-527359.fits,0.00455555555555556,0.00377777777777778,-86.77
12,2025-09-26 09:48:09.900,77179,887.491,GSP,13.980999946594238,0.45500001311302185,0.26600000262260437,12.781235594456097,0.41026598555651916,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653062-imagecube-527470.fits,-0.1787639477645654,0.2735525184444756,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653280-imagecube-527498.fits,0.00375,0.00344444444444444,44.49
141,2025-09-27 11:36:52.400,77222,887.491,GSP,36.77000045776367,0.5960000157356262,0.3449999988079071,35.03943334526555,0.705531417172153,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653063-imagecube-527544.fits,5.101250685589771,0.3850294414481987,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653160-imagecube-527572.fits,0.00419444444444445,0.0035,74.07
104,2025-09-29 15:11:35.500,77285,943.491,GSP,6.4770002365112305,0.8119999766349792,0.4440000057220459,1.920685991680949,1.4043635680085513,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653064-imagecube-528155.fits,-1.9993695079291445,0.6846426710978895,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653165-imagecube-528183.fits,0.0126944444444444,0.00288888888888889,-67.28
90,2025-10-03 09:34:21.300,77407,887.491,GSP,8.019000053405762,0.37599998712539673,0.22300000488758087,7.300832294263898,0.3298745333846699,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653065-imagecube-529633.fits,-0.33654213431097124,0.22467363007441113,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653168-imagecube-529661.fits,0.00372222222222222,0.00341666666666667,40.41
42,2025-10-04 11:16:58.800,77450,887.491,GSP,18.256000518798828,0.5410000085830688,0.31299999356269836,17.14160632189121,0.6103213196224401,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653066-imagecube-529950.fits,1.469504973572247,0.30373703564088705,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653171-imagecube-529978.fits,0.00430555555555555,0.0035,74.89
65,2025-12-20 01:47:05.700,80464,887.491,GSP,,,0.2841573035541641,0.35453792372874077,0.5421584028489391,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653067-imagecube-573009.fits,-0.025213154789671535,0.3269485975429205,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653174-imagecube-573037.fits,0.00488888888888889,0.00361111111111111,68.69
69,2025-12-25 04:21:49.200,80597,887.491,GSP,,,0.33322969516069884,1.4360787197781202,0.5808951918882983,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653068-imagecube-582662.fits,0.483832505607104,0.2907036281044981,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653176-imagecube-582690.fits,0.00441666666666667,0.00358333333333333,-61.22
160,2025-12-27 01:29:58.300,80658,887.491,GSP,,,0.33329326421877853,1.0676014080794378,0.5480952024526509,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653069-imagecube-578871.fits,0.18448351455831524,0.2707295101622697,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653178-imagecube-578899.fits,0.00477777777777778,0.00372222222222222,75.08
22,2026-01-07 01:54:31.000,80915,887.491,GSP,,,0.36676949600257036,0.5970524148186781,0.6130684886203595,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653070-imagecube-580351.fits,0.368470185917377,0.2982703905789347,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653180-imagecube-580379.fits,0.00469444444444444,0.00366666666666667,-71.07
55,2026-01-14 01:41:21.400,81106,943.491,GSP,,,0.2651132279732856,0.25378786265580555,0.4662152699743641,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653011-imagecube-582626.fits,0.02997853472922919,0.3119483082669914,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653182-imagecube-582654.fits,0.0035,0.00302777777777778,79.15
131,2026-01-15 03:28:46.900,81132,943.491,GSP,,,0.24214296757376177,1.48537672752678,0.44103962307133304,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653012-imagecube-582938.fits,0.09904036019445842,0.23723532854101362,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653184-imagecube-582966.fits,0.00427777777777778,0.00338888888888889,-49.85
78,2026-01-17 00:38:25.700,81161,943.491,GSP,,,0.2746238483745678,0.8334538520997179,0.46676717469751283,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653013-imagecube-583559.fits,-0.34501313520314386,0.2646683273845235,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653177-imagecube-583587.fits,0.00483333333333333,0.00344444444444444,-73.72
139,2026-01-18 02:25:53.400,81194,943.491,GSP,1.6460000276565552,0.4009999930858612,0.25,1.1447313122293292,0.45936475544389466,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653014-imagecube-583709.fits,0.20672890276955339,0.2728067967855512,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653179-imagecube-583737.fits,0.00422222222222222,0.00338888888888889,-52.08
138,2026-01-19 23:35:25.800,81246,943.491,GSP,,,0.35156597399284456,-0.23232359048126702,0.7294520540037939,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653015-imagecube-584363.fits,-0.08774533779207666,0.3178407185513559,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653181-imagecube-584391.fits,0.00569444444444444,0.00347222222222222,85.83
4,2026-01-29 22:14:44.200,81569,943.491,GSP,1.5829999446868896,0.4189999997615814,0.2290000021457672,1.4465570562116545,0.4745582428835368,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653016-imagecube-590940.fits,0.2957965595873769,0.2855904795012174,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653183-imagecube-590968.fits,0.00580555555555556,0.00325,64.66
60,2026-02-01 01:48:29.400,81624,887.491,GSP,1.6770000457763672,0.4000000059604645,0.2630000114440918,1.3750088962169997,0.3777161715371634,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653017-imagecube-591104.fits,-0.00767907743251147,0.22650302560055144,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653185-imagecube-591132.fits,0.00377777777777778,0.00341666666666667,44.76
32,2026-02-01 21:11:45.500,81645,943.491,GSP,,,0.23944904433442626,-0.4703636252758002,0.6499668627412659,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653018-imagecube-591140.fits,0.14084768049992105,0.39062982329329776,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653186-imagecube-591168.fits,0.00852777777777778,0.00302777777777778,64.28
161,2026-02-05 22:52:54.700,81889,887.491,VAST,,,1.1343272992556883,-1.3494905845307776,2.239659898367754,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653019-imagecube-594811.fits,1.8178870000655063,1.6370206996078414,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653187-imagecube-594823.fits,0.00488888888888889,0.00341666666666667,73.31
147,2026-02-05 23:49:28.800,81893,887.491,VAST,,,0.391550722745173,0.019209934462707186,0.6922556534937357,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653020-imagecube-594911.fits,-0.37618714166534,0.5045943679645548,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653188-imagecube-594923.fits,0.0045,0.00338888888888889,82.44
155,2026-02-06 03:18:39.900,81907,887.491,VAST,,,1.1732571760645853,-5.0678989357117725,2.1207344864041904,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653051-imagecube-594871.fits,-0.6282363498101295,1.463598089571003,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653189-imagecube-594883.fits,0.00452777777777778,0.00322222222222222,84.8
76,2026-02-06 23:46:50.900,81993,887.491,VAST,,,0.39523205624391233,0.8325149261075446,0.7009308912862885,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653052-imagecube-596617.fits,0.23874619273613357,0.4637778220524473,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653190-imagecube-596629.fits,0.00447222222222222,0.00338888888888889,82.35
106,2026-02-07 22:55:59.600,82078,887.491,VAST,,,1.235471115265445,-0.3951441176955721,2.108820475634888,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653053-imagecube-598117.fits,0.9940142529882281,1.651972397526723,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653191-imagecube-598129.fits,0.00475,0.00344444444444444,77.19
71,2026-02-07 23:48:34.800,82082,887.491,VAST,,,0.39489950032880866,0.015173476654597874,0.7054233256302198,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653054-imagecube-598177.fits,0.010125786434378302,0.48368768947672297,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653192-imagecube-598189.fits,0.00444444444444444,0.00336111111111111,84.43
119,2026-02-08 01:27:56.800,82089,887.491,VAST,,,1.1839044510132055,-0.9013456387497166,1.9696580165423998,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653055-imagecube-598517.fits,-0.5120359813500309,1.5808659776550567,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653193-imagecube-598529.fits,0.00372222222222222,0.00322222222222222,80.11
63,2026-02-08 03:25:43.700,82097,887.491,VAST,,,0.5104509264436912,-1.4110125866599585,0.9244086815394676,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653056-imagecube-599897.fits,-0.10729798054801876,0.6300707589758162,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653194-imagecube-599909.fits,0.00447222222222222,0.00325,87.36
83,2026-02-09 02:09:19.600,82178,887.491,VAST,,,1.256031968028143,-3.7401891888681837,2.3716049390128573,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653057-imagecube-599737.fits,-1.3255743595353995,1.797867372423699,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653195-imagecube-599749.fits,0.00422222222222222,0.00316666666666667,80.79
46,2026-02-09 03:37:54.700,82184,887.491,VAST,,,0.4546401295133522,0.8896057761424055,0.9211652741037473,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653058-imagecube-599517.fits,0.3940664985300867,0.5625366712546428,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653196-imagecube-599529.fits,0.00494444444444444,0.00325,86.94
67,2026-02-12 02:19:14.500,82201,887.491,GSP,,,0.24799858772069186,0.1891637079684053,0.40718632594686555,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653059-imagecube-600077.fits,0.18742625342670277,0.2491458879940157,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653197-imagecube-600105.fits,0.00380555555555556,0.00319444444444444,80.28
99,2026-02-12 21:38:30.100,82222,887.491,GSP,,,0.2504770247931045,1.0333149973300502,0.5317229858608827,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653060-imagecube-600342.fits,0.24824457512135223,0.3145263953520838,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653198-imagecube-600370.fits,0.00566666666666667,0.00333333333333333,66.91
152,2026-02-16 03:02:11.500,82301,887.491,GSP,,,0.3652433414356333,0.49610037086227476,0.6484733436176358,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653021-imagecube-600643.fits,0.05278594890464636,0.2719143831168095,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653199-imagecube-600671.fits,0.00469444444444444,0.00325,87.49
91,2026-02-16 22:27:13.700,82310,943.491,GSP,,,0.205479611952044,0.3880689918438188,0.38548323697763526,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653022-imagecube-600773.fits,0.10068858220565227,0.2401131969384631,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653200-imagecube-600801.fits,0.00427777777777778,0.00319444444444444,83.26
132,2026-02-17 04:49:34.800,82319,887.491,GSP,,,0.3126123597761783,1.0477138155623622,0.7597265379814345,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653023-imagecube-600842.fits,0.17455875136130536,0.35665992338629,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653221-imagecube-600870.fits,0.007,0.00322222222222222,-68.73
80,2026-02-19 21:14:48.200,82386,887.491,GSP,,,0.236588984690623,0.02987414040311459,0.45481372647519996,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653024-imagecube-601446.fits,0.16565974054513835,0.2719416807356056,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653222-imagecube-601474.fits,0.00530555555555555,0.00327777777777778,67.75
27,2026-02-22 19:42:47.100,82458,943.491,pilot_science_too_guest,,,0.08097446058962822,-0.022016908545332985,0.14969682152496214,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653025-imagecube-602135.fits,0.013729364029555534,0.06742313631225316,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653223-imagecube-602143.fits,0.00404990561102996,0.00303064602387889,-68.9766619864731
44,2026-02-23 22:05:33.400,82486,887.491,GSP,,,0.2731474965597888,-0.053878528652864216,0.4821048652368547,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653026-imagecube-602273.fits,-0.17254231937106912,0.267770553192089,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653224-imagecube-602301.fits,0.00455555555555556,0.00338888888888889,84.05
40,2026-02-24 04:27:06.400,82501,943.491,GSP,,,0.21750216804016972,0.39792182047596647,0.4935181958101796,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653027-imagecube-602349.fits,-0.29622920795438556,0.2820895339539086,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653225-imagecube-602377.fits,0.00688888888888889,0.003,-68.61
47,2026-02-26 21:02:24.500,82579,887.491,GSP,,,0.2735783461048302,-0.8313104058729139,0.5299097966975761,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653028-imagecube-602891.fits,-0.05209691979378936,0.3127506076640539,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653226-imagecube-602919.fits,0.00513888888888889,0.00333333333333333,70.0
167,2026-03-01 00:37:13.400,82635,943.491,GSP,,,0.22469376333558078,0.8737723661330026,0.4201687581241547,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653029-imagecube-603192.fits,-0.210496454126221,0.2543302380111578,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653227-imagecube-603220.fits,0.00430555555555555,0.00319444444444444,-53.8
166,2026-03-05 01:22:07.400,82738,887.491,GSP,,,0.2976396779126572,-1.4040958908426933,0.5663656794067604,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653030-imagecube-603369.fits,-0.05599539498285831,0.2909816217203352,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653228-imagecube-603397.fits,0.00419444444444445,0.00316666666666667,81.69
14,2026-03-25 18:00:01.800,83139,887.491,GSP,,,0.3268896551084047,1.138325007608739,0.925419948855829,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652974-imagecube-606798.fits,0.01251519690857916,0.4649853677019815,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653229-imagecube-606826.fits,0.00911111111111111,0.00308333333333333,63.55
